date,account_value,account_value,account_value
2020/10/21,2158656.994,2328492.315,2669972.851
2020/10/22,2158968.486,2327590.192,2669493.18
2020/10/23,2148727.603,2319318.792,2658807.228
2020/10/26,2148169.472,2319052.492,2658544.716
2020/10/27,2146074.439,2316694.484,2654772.181
2020/10/28,2155010.12,2325179.718,2668239.226
2020/10/29,2153584.774,2324345.249,2664257.296
2020/10/30,2155803.269,2327398.675,2665205.439
2020/11/2,2147452.511,2319656.755,2651497.575
2020/11/3,2167005.526,2345083.241,2683142.326
2020/11/4,2148621.194,2331886.266,2661232.882
2020/11/5,2157349.692,2339682.593,2671234.672
2020/11/6,2160826.596,2343816.209,2673252.501
2020/11/9,2171889.404,2349810.089,2677822.227
2020/11/10,2173964.727,2352657.427,2679552.557
2020/11/11,2169509.746,2344955.631,2679360.032
2020/11/12,2151237.709,2325790.178,2659581.482
2020/11/13,2139504.038,2310494.676,2645938.369
2020/11/16,2153886.963,2326474.022,2667571.441
2020/11/17,2151878.161,2323342.093,2664032.067
2020/11/18,2164404.715,2333456.683,2678539.952
2020/11/19,2180077.64,2347771.524,2695152.929
2020/11/20,2174930.399,2336213.192,2684132.851
2020/11/23,2173382.372,2321690.24,2664698.59
2020/11/24,2190892.052,2347655.447,2686965.783
2020/11/25,2189400.026,2350571.627,2687027.384
2020/11/27,2186951.511,2351717.706,2689628.651
2020/11/30,2204715.759,2377256.385,2719289.208
2020/12/1,2212208.466,2390047.184,2734745.852
2020/12/2,2208720.102,2385256.172,2730527.022
2020/12/3,2196417.928,2375365.409,2719987.706
2020/12/4,2176341.384,2355001.966,2700356.937
2020/12/7,2162805.113,2337675.542,2687649.121
2020/12/8,2177697.571,2361028.405,2721460.102
2020/12/9,2197122.253,2378273.379,2739838.914
2020/12/10,2186663.611,2365512.424,2729841.808
2020/12/11,2167308.04,2346579.266,2710030.211
2020/12/14,2170014.657,2357763.219,2724561.786
2020/12/15,2162025.822,2351308.509,2714452.571
2020/12/16,2140619.341,2326703.335,2685651.452
2020/12/17,2139991.374,2329244.66,2692107.483
2020/12/18,2181222.572,2369680.192,2722128.456
2020/12/21,2208811.11,2407532.446,2768987.883
2020/12/22,2215451.764,2409473.06,2760161.507
2020/12/23,2212209.303,2401905.252,2744747.142
2020/12/24,2234373.894,2433292.739,2772768.814
2020/12/28,2214114.304,2415137.741,2736119.705
2020/12/29,2225109.74,2427593.439,2758403.522
2020/12/30,2188578.485,2382106.801,2710505.547
2020/12/31,2195386.826,2390011.766,2718369.656
2021/1/4,2235650.884,2425785.004,2760049.102
2021/1/5,2238630.399,2428665.876,2758062.323
2021/1/6,2258325.249,2440122.596,2763469.181
2021/1/7,2279594.688,2454784.22,2776583.751
2021/1/8,2283987.036,2452300.893,2773221.182
2021/1/11,2278327.687,2452388.041,2773822.804
2021/1/12,2263038.584,2448065.132,2774228.456
2021/1/13,2280375.27,2453317.599,2787018.221
2021/1/14,2275717.339,2455138.843,2783169.644
2021/1/15,2288957.275,2458983.401,2779317.996
2021/1/19,2267455.466,2430236.311,2751186.404
2021/1/20,2257558.101,2420708.13,2745226.335
2021/1/21,2264656.895,2426802.297,2750448.644
2021/1/22,2223144.726,2382538.794,2709003.458
2021/1/25,2176176.052,2339382.952,2680682.122
2021/1/26,2197228.558,2359215.186,2699384.977
2021/1/27,2197289.84,2356505.901,2699608.124
2021/1/28,2158949.258,2345959.922,2692272.652
2021/1/29,2169538.448,2379074.105,2728100.7
2021/2/1,2170643.984,2386678.099,2732468.222
2021/2/2,2132466.487,2348094.613,2696256.777
2021/2/3,2101390.325,2317973.733,2670289.756
2021/2/4,2105448.059,2316050.074,2683199.504
2021/2/5,2132971.18,2330599.236,2715798.352
2021/2/8,2160187.323,2360034.176,2755862.642
2021/2/9,2166189.783,2368862.111,2758199.725
2021/2/10,2193717.838,2394918.125,2781289.832
2021/2/11,2170826.002,2371968.85,2764236.792
2021/2/12,2184944.689,2386098.889,2778104.932
2021/2/16,2220745.309,2431787.274,2815893.258
2021/2/17,2203830.282,2412977.226,2802860.878
2021/2/18,2178925.273,2382836.73,2783605.923
2021/2/19,2152251.149,2354341.087,2771363.016
2021/2/22,2163442.3,2369557.286,2789370.553
2021/2/23,2182907.844,2397599.38,2818332.011
2021/2/24,2159136.219,2376082.971,2802913.999
2021/2/25,2121192.181,2344293.68,2774598.663
2021/2/26,2139607.688,2355913.558,2800827.889
2021/3/1,2159769.162,2373142.973,2828239.117
2021/3/2,2146440.783,2351460.688,2803003.149
2021/3/3,2168601.008,2381820.858,2823832.59
2021/3/4,2191705.825,2409737.987,2835145.537
2021/3/5,2223909.405,2449069.534,2872308.064
2021/3/8,2232239.215,2466747.809,2876144.117
2021/3/9,2260719.308,2508006.328,2906178.857
2021/3/10,2278128.886,2526772.36,2935667.342
2021/3/11,2287164.173,2538758.085,2950683.971
2021/3/12,2301334.311,2555846.658,2958740.746
2021/3/15,2295246.853,2549889.853,2953012.733
2021/3/16,2311668.714,2568552.407,2986836.971
2021/3/17,2322379.086,2575280.898,3005931.217
2021/3/18,2320518.737,2578701.888,3008838.947
2021/3/19,2299124.782,2564842.025,3001814.054
2021/3/22,2297252.276,2563950.07,3008392.829
2021/3/23,2307477.971,2564306.016,3003733.872
2021/3/24,2317168.631,2563888.448,2996605.673
2021/3/25,2326929.173,2577671.009,3005270.822
2021/3/26,2329244.534,2580428.362,2997331.254
2021/3/29,2325998.632,2547718.019,2974233.3
2021/3/30,2328297.257,2543205.69,2979774.228
2021/3/31,2306421.279,2521276.62,2963707.108
2021/4/1,2303602.898,2535341.622,2981734.437
2021/4/5,2253158.076,2489600.575,2955826.151
2021/4/6,2254678.729,2490088.172,2961365.931
2021/4/7,2244045.118,2474521.722,2962528.131
2021/4/8,2281859.843,2521503.609,3006308.399
2021/4/9,2261502.493,2492357.29,2998725.4
2021/4/12,2223078.136,2438944.503,2940745.587
2021/4/13,2203117.824,2413463.586,2899927.947
2021/4/14,2218771.168,2435894.792,2920288.753
2021/4/15,2248142.33,2469720.409,2952659.439
2021/4/16,2241478.15,2455559.466,2942713.003
2021/4/19,2242497.469,2452251.71,2939634.963
2021/4/20,2220265.508,2413705.753,2903481.052
2021/4/21,2255752.36,2457774.794,2941449.468
2021/4/22,2263218.469,2464516.234,2959295.118
2021/4/23,2275679.457,2478282.745,2969039.599
2021/4/26,2286443.568,2490058.667,2975700.735
2021/4/27,2287226.359,2484940.139,2973239.199
2021/4/28,2277695.439,2474679.009,2964942.349
2021/4/29,2307320.761,2467147.082,2960464.934
2021/4/30,2287165.207,2454692.886,2945131.016
2021/5/3,2286247.903,2447521.915,2933361.331
2021/5/4,2265976.427,2429042.813,2919868.959
2021/5/5,2290501.773,2461111.679,2951623.043
2021/5/6,2308507.282,2476845.024,2953714.652
2021/5/7,2318161.695,2496241.451,2962142.852
2021/5/10,2316765.545,2499346.332,2970766.469
2021/5/11,2321667.975,2508458.931,2978128.816
2021/5/12,2329225.581,2515044.29,2981213.82
2021/5/13,2342641.13,2529990.226,2982695.691
2021/5/14,2348184.497,2540338.587,2993973.742
2021/5/17,2336174.66,2530520.402,2985116.223
2021/5/18,2344789.299,2544083.473,2985360.881
2021/5/19,2336411.955,2545559.191,2965270.175
2021/5/20,2339267.373,2547932.11,2976095.277
2021/5/21,2361958.877,2581456.603,3010412.389
2021/5/24,2369552.092,2595031.292,3013077.191
2021/5/25,2379457.272,2599745.779,3020301.853
2021/5/26,2409524.115,2607905.381,3026735.487
2021/5/27,2422898.864,2621395.224,3034204.504
2021/5/28,2431583.181,2642253.059,3044721.316
2021/6/1,2437739.247,2653572.124,3045586.878
2021/6/2,2442869.166,2657381.504,3059614.41
2021/6/3,2473337.346,2698983.306,3095061.855
2021/6/4,2495769.16,2725646.48,3111464.566
2021/6/7,2480066.876,2728867.481,3110927.962
2021/6/8,2504041.2,2748919.522,3133688.9
2021/6/9,2506864.746,2764500.562,3149755.742
2021/6/10,2509112.6,2774225.97,3164678.342
2021/6/11,2527313.549,2808008.486,3190196.989
2021/6/14,2514804.993,2803272.457,3177035.315
2021/6/15,2515268.18,2800421.989,3188432.999
2021/6/16,2463998.536,2738885.329,3126770.586
2021/6/17,2492401.245,2768407.452,3153059.827
2021/6/18,2504089.508,2775647.516,3159934.401
2021/6/21,2537129.434,2815981.877,3195656.29
2021/6/22,2564303.001,2840877.985,3212564.507
2021/6/23,2568175.23,2848123.508,3213977.362
2021/6/24,2551995.59,2829533.227,3194224.386
2021/6/25,2543840.858,2819705.632,3190409.599
2021/6/28,2552256.922,2828478.761,3196878.476
2021/6/29,2546091.753,2817473.52,3190661.541
2021/6/30,2550897.851,2831059.456,3207449.736
2021/7/1,2560066.544,2846222.016,3226342.9
2021/7/2,2570557.865,2856171.193,3239996.536
2021/7/6,2584510.313,2860633.015,3229108.906
2021/7/7,2593722.115,2859500.23,3227106.686
2021/7/8,2591676.402,2865385.157,3233649.723
2021/7/9,2590802.27,2870263.528,3232353.916
2021/7/12,2577609.624,2866445.407,3232056.666
2021/7/13,2583531.969,2877777.032,3232055.454
2021/7/14,2614456.852,2909340.835,3259210.669
2021/7/15,2607216.852,2917104.741,3271866.172
2021/7/16,2618974.157,2938384.48,3296440.549
2021/7/19,2623110.102,2929613.958,3292231.848
2021/7/20,2595011.774,2900612.218,3276803.003
2021/7/21,2624255.195,2950203.178,3337951.314
2021/7/22,2661954.489,2980223.009,3364135.432
2021/7/23,2669551.192,2979529.079,3360261.094
2021/7/26,2660004.24,2955463.815,3342503.922
2021/7/27,2678594.144,2941083.872,3324552.134
2021/7/28,2660556.974,2923518.687,3308680.3
2021/7/29,2671015.148,2964341.012,3339455.12
2021/7/30,2666884.526,2972391.678,3340029.815
2021/8/2,2684700.165,2982062.702,3340200.624
2021/8/3,2678489.092,2978872.806,3350629.926
2021/8/4,2673668.805,2980860.357,3354416.366
2021/8/5,2687704.755,2992053.186,3353620.244
2021/8/6,2668458.359,2982226.003,3341422.638
2021/8/9,2669569.909,2980659.887,3336936.832
2021/8/10,2639776.677,2945288.425,3302429.362
2021/8/11,2600932.792,2914149.662,3286039.696
2021/8/12,2585567.066,2917222.211,3296145.253
2021/8/13,2579954.27,2923501.178,3307298.027
2021/8/16,2589463.558,2920530.193,3306920.282
2021/8/17,2582691.35,2905220.064,3285736.159
2021/8/18,2531401.741,2834834.92,3220974.352
2021/8/19,2548196.582,2849731.941,3234963.066
2021/8/20,2554320.333,2867628.103,3236329.933
2021/8/23,2616231.513,2889814.213,3261779.015
2021/8/24,2624734.665,2881270.664,3251510.74
2021/8/25,2607234.911,2849514.047,3231081.752
2021/8/26,2558757.527,2794321.618,3170504.806
2021/8/27,2558402.906,2790789.266,3162529.788
2021/8/30,2552516.007,2786986.275,3155374.278
2021/8/31,2535826.22,2766749.786,3126325.802
2021/9/1,2525961.616,2756579.804,3119841.012
2021/9/2,2524196.752,2773469.128,3130613.377
2021/9/3,2577620.337,2830668.398,3199836.97
2021/9/7,2571070.651,2829584.073,3203508.49
2021/9/8,2567522.418,2827393.207,3203946.499
2021/9/9,2569969.268,2808535.129,3179474.278
2021/9/10,2571017.022,2795049.762,3164068.198
2021/9/13,2615573.541,2840101.195,3240499.482
2021/9/14,2634859.944,2860944.946,3258191.258
2021/9/15,2635899.102,2877304.735,3268048.257
2021/9/16,2666710.235,2917952.849,3300354.883
2021/9/17,2674796.964,2931506.971,3322950.711
2021/9/20,2673797.764,2934959.201,3336246.95
2021/9/21,2685573.246,2945799.114,3329014.046
2021/9/22,2687229.545,2931784.465,3323248.129
2021/9/23,2711391.331,2958312.685,3348243.552
2021/9/24,2707821.286,2991473.55,3389014.179
2021/9/27,2721864.466,3022227.788,3406173.741
2021/9/28,2712749.261,3012190.489,3412726.117
2021/9/29,2732903.382,3025835.327,3425496.045
2021/9/30,2748574.982,3054081.174,3448827.777
2021/10/1,2767123.66,3070727.812,3464935.078
2021/10/4,2781449.198,3067474.213,3460108.287
2021/10/5,2813467.945,3107664.82,3510588.691
2021/10/6,2810654.486,3104553.979,3507078.142
2021/10/7,2810092.993,3103930.69,3506059.294
2021/10/8,2808310.846,3101606.271,3502727.412
2021/10/11,2804252.044,3098716.496,3498555.888
2021/10/12,2804080.79,3099199.598,3500053.357
2021/10/13,2806940.066,3100512.956,3501626.326
2021/10/14,2810309.013,3103788.99,3502562.136
2021/10/15,2809418.593,3100327.878,3497467
2021/10/18,2807689.854,3101008.92,3490963.146
2021/10/19,2811823.748,3100591.857,3484568.097
2021/10/20,2814566.166,3100026.725,3484260.656
2021/10/21,2788805.44,3077773.805,3462189.528
2021/10/22,2782851.805,3080012.944,3464216.25
2021/10/25,2759197.161,3047863.698,3429491.862
2021/10/26,2779547.186,3064228.784,3453910.743
2021/10/27,2762657.141,3045844.249,3431906.769
2021/10/28,2731614.045,3046612.603,3414435.096
2021/10/29,2707418.754,3022114.023,3386901.094
2021/11/1,2705365.507,3029014.735,3391291.662
2021/11/2,2721607.101,3060751.236,3423707.183
2021/11/3,2780118.7,3109354.003,3490897.281
2021/11/4,2783100.223,3113078.303,3500079.759
2021/11/5,2784475.589,3124205.086,3504287.098
2021/11/8,2806905.099,3150787.156,3531533.492
2021/11/9,2815329.901,3165728.16,3538292.222
2021/11/10,2762258.143,3123794.349,3492998.58
2021/11/11,2764858.07,3135237.023,3508808.058
2021/11/12,2785610.511,3159422.352,3542218.15
2021/11/15,2732262.331,3106314.022,3486832.463
2021/11/16,2706807.384,3063076.313,3446098.278
2021/11/17,2748222.563,3100678.447,3490773.667
2021/11/18,2776736.295,3131677.974,3528661.229
2021/11/19,2797020.658,3161288.688,3563792.475
2021/11/22,2822010.65,3182484.718,3589437.494
2021/11/23,2840171.976,3203029.046,3615336.666
2021/11/24,2833484.742,3203900.334,3616943.822
2021/11/26,2837435.056,3208433.701,3621374.773
2021/11/29,2821164.84,3195451.932,3603670.401
2021/11/30,2807290.117,3184858.704,3584160.015
2021/12/1,2718299.389,3153909.597,3530572.787
2021/12/2,2674595.192,3103558.373,3450313.29
2021/12/3,2659728.545,3084500.986,3414376.165
2021/12/6,2603212.856,3036563.667,3373615.943
2021/12/7,2641066.582,3065140.244,3413211.643
2021/12/8,2691168.322,3115353.863,3461313.107
2021/12/9,2657790.181,3095672.668,3432838.53
2021/12/10,2620576.277,3057301.145,3393576.044
2021/12/13,2600447.97,3030826.471,3356347.784
2021/12/14,2595660.574,3029691.904,3363455.775
2021/12/15,2576914.186,3014165.519,3342198.681
2021/12/16,2532311.068,2967680.537,3303567.896
2021/12/17,2447729.522,2864429.126,3202953.14
2021/12/20,2479472.277,2885118.031,3218879.568
2021/12/21,2500368.909,2936134.885,3269791.76
2021/12/22,2509793.753,2948378.897,3278377.381
2021/12/23,2527738.092,2984821.847,3287933.48
2021/12/27,2599310.927,3047067.968,3356554.463
2021/12/28,2617133.091,3065205.811,3362006.501
2021/12/29,2630774.179,3094371.302,3399232.418
2021/12/30,2576455.828,3064366.868,3413753.873
2021/12/31,2560967.206,3028667.729,3375283.274
2022/1/3,2566232.161,3030508.625,3373923.02
2022/1/4,2544859.39,3021894.978,3376028.08
2022/1/5,2590810.675,3074135.58,3439299.557
2022/1/6,2568179.942,3033100.662,3390095.703
2022/1/7,2519544.997,2989296.089,3339342.951
2022/1/10,2477774.728,2944651.524,3281136.179
2022/1/11,2523173.563,2989480.01,3325676.997
2022/1/12,2521141.199,2987823.276,3319013.557
2022/1/13,2495136.821,2958992.009,3299939.199
2022/1/14,2459027.415,2927905.79,3267470.92
2022/1/18,2423782.589,2889197.775,3214547.957
2022/1/19,2401948.969,2867169.983,3199432.048
2022/1/20,2348831.58,2790852.29,3125985.412
2022/1/21,2437401.097,2889004.399,3231449.624
2022/1/24,2449229.574,2896226.57,3251228.563
2022/1/25,2438801.683,2882242.561,3248983.842
2022/1/26,2438648.821,2890148.265,3288708.378
2022/1/27,2449236.431,2914574.249,3316456.55
2022/1/28,2396293.536,2851544.669,3282420.828
2022/1/31,2352887.618,2799329.559,3257993.737
2022/2/1,2291600.916,2745980.941,3186181.883
2022/2/2,2360182.37,2806789.409,3233532.379
2022/2/3,2331699.819,2778564.883,3220878.566
2022/2/4,2340988.275,2783703.187,3233929.72
2022/2/7,2296762.007,2752843.74,3211185.798
2022/2/8,2307551.218,2775692.112,3231781.403
2022/2/9,2368126.024,2839162.289,3282367.152
2022/2/10,2402723.594,2871080.005,3316073.649
2022/2/11,2455996.402,2916557.115,3356881.694
2022/2/14,2473863.109,2938834.357,3375951.883
2022/2/15,2509737.347,2971534.006,3394738.156
2022/2/16,2481270.16,2971987.059,3385206.123
2022/2/17,2485005.032,2983868.151,3406615.162
2022/2/18,2497413.4,3005637.611,3430616.879
2022/2/22,2508437.495,3025908.658,3448154.951
2022/2/23,2574540.316,3083655.057,3484647.601
2022/2/24,2567471.596,3085377.921,3498770.783
2022/2/25,2542887.814,3060012.443,3475768.722
2022/2/28,2514583.336,3027010.33,3431182.601
2022/3/1,2548039.406,3061658.292,3448670.713
2022/3/2,2447243.301,2988948.256,3437821.917
2022/3/3,2438508.954,2982508.96,3455542.214
2022/3/4,2432104.766,2978939.164,3477020.397
2022/3/7,2387696.273,2922698.257,3425501.561
2022/3/8,2389003.815,2908093.424,3390554.373
2022/3/9,2369650.186,2905639.121,3382726.654
2022/3/10,2386781.933,2912115.19,3398876.463
2022/3/11,2353088.369,2874137.484,3351650.624
2022/3/14,2369246.893,2881282.49,3364065.487
2022/3/15,2396883.693,2916219.824,3403801.031
2022/3/16,2381074.457,2921051.755,3400598.08
2022/3/17,2301280.375,2842131.796,3309634.195
2022/3/18,2252173.61,2794459.646,3264420.271
2022/3/21,2232716.593,2780901.394,3261905.325
2022/3/22,2255971.082,2817777.721,3274655.778
2022/3/23,2316136.796,2866345.887,3308593.862
2022/3/24,2298298.76,2852311.14,3273454.926
2022/3/25,2241010.312,2782061.618,3213156.779
2022/3/28,2259084.738,2807161.596,3230300.189
2022/3/29,2283386.468,2843099.679,3254423.162
2022/3/30,2244059.888,2803335.128,3223268.118
2022/3/31,2174018.921,2750731.402,3176877.262
2022/4/1,2136737.886,2694184.742,3127096.069
2022/4/4,2141163.118,2707243.727,3142194.165
2022/4/5,2114361.247,2668197.422,3121620.683
2022/4/6,2055101.209,2574922.505,3022995.506
2022/4/7,2106758.047,2625973.649,3063143.023
2022/4/8,2109108.531,2635988.726,3089878.533
2022/4/11,2136047.621,2680011.346,3125657.808
2022/4/12,2090282.375,2619871.821,3050083.987
2022/4/13,2018568.761,2562598.405,2977086.543
2022/4/14,2016181.417,2550115.051,2982771.549
2022/4/18,2048718.044,2609523.312,3049694.82
2022/4/19,2033472.289,2599622.628,3051362.264
2022/4/20,2047983.766,2617280.367,3078289.02
2022/4/21,2087973.486,2648592.716,3118677.124
2022/4/22,2136377.343,2721762.485,3153683.191
2022/4/25,2146672.51,2729416.927,3160184.73
2022/4/26,2213588.402,2742767.07,3158350.824
2022/4/27,2226077.867,2717815.577,3121510.933
2022/4/28,2236722.531,2713709.033,3124342.845
2022/4/29,2237851.972,2721330.155,3130776.243
2022/5/2,2228149.842,2713618.835,3128930.84
2022/5/3,2254951.967,2740493.798,3142075.802
2022/5/4,2233682.887,2691547.252,3107693.427
2022/5/5,2140607.303,2577429.591,3011708.986
2022/5/6,2043265.478,2470636.108,2911540.475
2022/5/9,2027162.793,2455238.116,2873030.97
2022/5/10,2057331.629,2500913.946,2909675.345
2022/5/11,1995835.324,2438751.101,2848611.112
2022/5/12,1995467.616,2446885.712,2861167.524
2022/5/13,2042430.31,2504129.19,2930765.643
2022/5/16,2036398.264,2518668.177,2973992.538
2022/5/17,2055979.591,2546466.387,3018083.429
2022/5/18,2141540.845,2622416.491,3061692.297
2022/5/19,2160587.965,2645652.106,3096692.559
2022/5/20,2111976.016,2608738.434,3092816.647
2022/5/23,2060134.524,2579946.211,3071986.077
2022/5/24,2020068.813,2554032.905,3060097.189
2022/5/25,2027140.016,2566703.876,3054846.387
2022/5/26,2040425.093,2582283.821,3040043.064
2022/5/27,2089243.739,2641636.893,3106593.598
